,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E63_651,NA,NA,NA,0.81533
E737_597,NA,0.74749,NA,NA
E271_707,0.88568,NA,NA,NA
E190_657,0.82286,NA,NA,NA
E219_258,0.32161,NA,NA,NA
E806_573,0.71734,NA,NA,NA
E987_136,NA,NA,NA,0.16834
E290_606,NA,NA,NA,0.75879
E12_253,NA,0.31533,NA,NA
E127_411,NA,0.51382,NA,NA
E329_770,NA,NA,0.96482,NA
E248_412,NA,0.51508,NA,NA
E731_697,NA,0.87312,NA,NA
E838_78,NA,NA,0.09548,NA
E644_794,NA,0.99497,NA,NA
E13_414,NA,0.51759,NA,NA
E1_557,NA,0.69724,NA,NA
E598_55,NA,NA,0.06658,NA
E537_734,NA,NA,0.9196,NA
E617_707,NA,0.88568,NA,NA
E784_645,0.80779,NA,NA,NA
E264_739,NA,0.92588,NA,NA
E356_73,NA,NA,NA,0.0892
E969_121,0.1495,NA,NA,NA
E565_452,NA,0.56533,NA,NA
E715_114,NA,0.1407,NA,NA
E338_513,NA,NA,NA,0.64196
E495_352,NA,0.4397,NA,NA
E941_130,NA,NA,NA,0.1608
E26_185,NA,0.2299,NA,NA
E550_276,NA,0.34422,NA,NA
E938_608,NA,0.76131,NA,NA
E242_260,NA,NA,0.32412,NA
E612_459,0.57412,NA,NA,NA
E224_594,NA,0.74372,NA,NA
E518_662,NA,0.82915,NA,NA
E835_589,NA,0.73744,NA,NA
E705_54,NA,NA,NA,0.06533
E365_187,NA,0.23241,NA,NA
E639_776,0.97236,NA,NA,NA
E319_405,NA,0.50628,NA,NA
E790_137,NA,0.1696,NA,NA
E366_708,0.88693,NA,NA,NA
E331_8,NA,0.00754,NA,NA
E421_524,NA,0.65578,NA,NA
E33_136,NA,0.16834,NA,NA
E686_542,0.67839,NA,NA,NA
E852_792,0.99246,NA,NA,NA
E230_106,0.13065,NA,NA,NA
E186_424,NA,0.53015,NA,NA
E8_406,NA,NA,0.50754,NA
E936_201,0.25,NA,NA,NA
E970_400,NA,NA,0.5,NA
E864_307,NA,NA,NA,0.38317
E736_110,NA,NA,0.13568,NA
E943_700,NA,0.87688,NA,NA
E134_794,NA,0.99497,NA,NA
E997_408,NA,0.51005,NA,NA
E42_790,NA,0.98995,NA,NA
E51_667,NA,0.83543,NA,NA
E165_674,0.84422,NA,NA,NA
E904_798,1.0,NA,NA,NA
E70_344,NA,0.42965,NA,NA
E197_473,0.59171,NA,NA,NA
E44_311,NA,0.38819,NA,NA
E754_382,NA,0.47739,NA,NA
E336_733,NA,NA,0.91834,NA
E595_91,0.11181,NA,NA,NA
E602_604,NA,NA,0.75628,NA
E795_23,0.02638,NA,NA,NA
E367_694,NA,0.86935,NA,NA
E638_482,NA,0.60302,NA,NA
E916_280,0.34925,NA,NA,NA
E879_698,0.87437,NA,NA,NA
E601_150,NA,NA,NA,0.18593
E225_513,NA,NA,NA,0.64196
E473_128,NA,0.15829,NA,NA
E316_58,NA,0.07035,NA,NA
E179_662,NA,0.82915,NA,NA
E692_437,0.54648,NA,NA,NA
E688_398,0.49749,NA,NA,NA
E15_122,NA,0.15075,NA,NA
E206_497,0.62186,NA,NA,NA
E563_783,NA,0.98116,NA,NA
E503_592,NA,0.74121,NA,NA
E58_750,NA,0.9397,NA,NA
E959_387,NA,0.48367,NA,NA
E579_45,NA,0.05402,NA,NA
E960_286,NA,0.35678,NA,NA
E745_722,NA,NA,0.90452,NA
E460_347,0.43342,NA,NA,NA
E903_718,NA,NA,0.8995,NA
E407_263,NA,0.32789,NA,NA
E885_267,0.33291,NA,NA,NA
E150_328,NA,NA,NA,0.40955
E302_178,NA,NA,NA,0.22111
E581_502,NA,0.62814,NA,NA
E83_240,NA,0.29899,NA,NA
E274_247,NA,0.30779,NA,NA
E843_791,NA,0.99121,NA,NA
E124_733,NA,0.91834,NA,NA
E933_295,NA,0.36809,NA,NA
E748_270,NA,0.33668,NA,NA
E325_510,NA,0.63819,NA,NA
E809_665,NA,NA,0.83291,NA
E520_207,NA,0.25754,NA,NA
E477_712,NA,0.89196,NA,NA
E927_405,0.50628,NA,NA,NA
E788_416,NA,0.5201,NA,NA
E146_656,NA,NA,NA,0.82161
E196_557,NA,0.69724,NA,NA
E766_741,NA,0.92839,NA,NA
E981_576,NA,0.72111,NA,NA
E14_267,NA,NA,0.33291,NA
E368_90,NA,0.11055,NA,NA
E109_99,NA,0.12186,NA,NA
E88_391,NA,NA,0.48869,NA
E539_663,NA,0.8304,NA,NA
E327_758,NA,0.94975,NA,NA
E397_155,NA,NA,NA,0.19221
E175_678,NA,0.84925,NA,NA
E808_577,NA,0.72236,NA,NA
E308_90,NA,0.11055,NA,NA
E798_120,NA,0.14824,NA,NA
E82_197,NA,0.24497,NA,NA
E883_109,NA,0.13442,NA,NA
E877_736,NA,NA,0.92211,NA
E849_64,NA,0.07789,NA,NA
E39_209,0.26005,NA,NA,NA
E105_570,NA,NA,NA,0.71357
E963_47,NA,0.05653,NA,NA
E254_704,0.88191,NA,NA,NA
E226_439,0.54899,NA,NA,NA
E669_736,NA,0.92211,NA,NA
E497_322,NA,NA,NA,0.40201
E116_518,0.64824,NA,NA,NA
E355_602,NA,0.75377,NA,NA
E244_182,0.22613,NA,NA,NA
E620_338,NA,NA,NA,0.42211
E135_42,NA,0.05025,NA,NA
E381_85,NA,0.10427,NA,NA
E570_305,NA,NA,NA,0.38065
E188_796,NA,NA,NA,0.99749
E961_64,NA,NA,NA,0.07789
E74_705,NA,NA,0.88317,NA
E573_85,NA,0.10427,NA,NA
E155_496,0.6206,NA,NA,NA
E326_62,NA,0.07538,NA,NA
E753_538,NA,0.67337,NA,NA
E487_239,NA,0.29774,NA,NA
E2_133,NA,0.16457,NA,NA
E95_663,0.8304,NA,NA,NA
E293_424,NA,0.53015,NA,NA
E444_199,0.24749,NA,NA,NA
E606_266,NA,NA,0.33166,NA
E833_252,NA,0.31407,NA,NA
E751_63,NA,0.07663,NA,NA
E62_604,NA,0.75628,NA,NA
E827_484,NA,0.60553,NA,NA
E701_471,NA,NA,NA,0.5892
E423_20,0.02261,NA,NA,NA
E470_202,NA,NA,0.25126,NA
E270_94,NA,0.11558,NA,NA
E738_489,NA,NA,0.61181,NA
E697_499,NA,0.62437,NA,NA
E144_57,0.0691,NA,NA,NA
E260_336,NA,0.4196,NA,NA
E616_246,0.30653,NA,NA,NA
E35_29,NA,0.03392,NA,NA
E733_139,NA,0.17211,NA,NA
E679_217,0.2701,NA,NA,NA
E755_85,0.10427,NA,NA,NA
E984_397,NA,0.49623,NA,NA
E618_736,0.92211,NA,NA,NA
E783_319,0.39824,NA,NA,NA
E104_83,0.10176,NA,NA,NA
E901_659,0.82538,NA,NA,NA
E137_579,NA,NA,NA,0.72487
E778_330,NA,0.41206,NA,NA
E756_154,NA,0.19095,NA,NA
E112_645,NA,0.80779,NA,NA
E613_140,NA,0.17337,NA,NA
E141_191,NA,0.23744,NA,NA
E309_338,0.42211,NA,NA,NA
E394_354,0.44221,NA,NA,NA
E666_3,0.00126,NA,NA,NA
E131_73,0.0892,NA,NA,NA
E488_98,NA,0.1206,NA,NA
E187_796,0.99749,NA,NA,NA
E818_474,NA,0.59296,NA,NA
E113_474,NA,0.59296,NA,NA
E814_352,NA,0.4397,NA,NA
E623_106,NA,0.13065,NA,NA
E804_118,NA,0.14573,NA,NA
E931_730,NA,0.91457,NA,NA
E32_386,NA,0.48241,NA,NA
E781_269,NA,0.33543,NA,NA
E317_95,0.11683,NA,NA,NA
E817_517,NA,0.64698,NA,NA
E521_216,NA,0.26884,NA,NA
E930_52,0.06281,NA,NA,NA
E854_783,0.98116,NA,NA,NA
E24_633,0.79271,NA,NA,NA
E223_233,NA,0.2902,NA,NA
E77_747,NA,NA,NA,0.93593
E797_66,0.0804,NA,NA,NA
E950_236,NA,0.29397,NA,NA
E145_148,0.18342,NA,NA,NA
E61_781,NA,0.97864,NA,NA
E354_289,0.36055,NA,NA,NA
E712_297,NA,0.3706,NA,NA
E554_635,NA,NA,NA,0.79523
E576_437,0.54648,NA,NA,NA
E34_53,0.06407,NA,NA,NA
E856_242,0.30151,NA,NA,NA
E522_481,NA,0.60176,NA,NA
E713_624,0.78141,NA,NA,NA
E429_560,0.70101,NA,NA,NA
E974_722,NA,NA,NA,0.90452
E440_790,NA,0.98995,NA,NA
E258_281,0.3505,NA,NA,NA
E469_135,NA,0.16709,NA,NA
E610_747,NA,0.93593,NA,NA
E615_757,NA,0.94849,NA,NA
E465_413,NA,NA,NA,0.51633
E674_380,NA,0.47487,NA,NA
E816_428,NA,0.53518,NA,NA
E515_614,NA,0.76884,NA,NA
E752_669,NA,0.83794,NA,NA
E640_183,NA,NA,0.22739,NA
E46_17,NA,0.01884,NA,NA
E362_134,NA,NA,NA,0.16583
E714_578,NA,0.72362,NA,NA
E257_795,NA,0.99623,NA,NA
E492_627,0.78518,NA,NA,NA
E462_230,NA,0.28643,NA,NA
E103_779,NA,NA,0.97613,NA
E23_482,NA,0.60302,NA,NA
E398_767,NA,NA,0.96106,NA
E115_438,0.54774,NA,NA,NA
E376_550,NA,0.68844,NA,NA
E645_609,0.76256,NA,NA,NA
E792_696,NA,NA,NA,0.87186
E393_364,NA,NA,0.45477,NA
E448_742,NA,NA,NA,0.92965
E578_366,NA,0.45729,NA,NA
E720_226,NA,NA,NA,0.28141
E653_277,NA,0.34548,NA,NA
E878_159,NA,0.19724,NA,NA
E564_308,NA,NA,0.38442,NA
E575_334,NA,0.41709,NA,NA
E36_272,NA,NA,NA,0.3392
E547_792,NA,0.99246,NA,NA
E212_743,NA,0.9309,NA,NA
E425_492,0.61558,NA,NA,NA
E234_416,NA,NA,NA,0.5201
E387_512,NA,NA,NA,0.6407
E176_118,NA,NA,NA,0.14573
E529_203,0.25251,NA,NA,NA
E94_278,NA,0.34673,NA,NA
E379_367,NA,0.45854,NA,NA
E415_372,NA,NA,NA,0.46482
E866_542,NA,NA,0.67839,NA
E876_368,NA,0.4598,NA,NA
E709_299,NA,0.37312,NA,NA
E335_620,NA,NA,NA,0.77638
E334_364,NA,0.45477,NA,NA
