,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E444_125,NA,0.15597,NA,NA
E39_382,NA,0.47925,NA,NA
E894_138,0.17233,NA,NA,NA
E783_604,NA,0.75849,NA,NA
E349_356,0.44654,NA,NA,NA
E845_707,NA,0.88805,NA,NA
E149_795,NA,0.99874,NA,NA
E278_405,0.50818,NA,NA,NA
E593_423,0.53082,NA,NA,NA
E36_627,NA,NA,0.78742,NA
E943_535,0.6717,NA,NA,NA
E588_106,0.13208,NA,NA,NA
E513_492,0.61761,NA,NA,NA
E569_747,NA,0.93836,NA,NA
E339_553,0.69434,NA,NA,NA
E802_71,0.08805,NA,NA,NA
E48_763,NA,NA,0.95849,NA
E974_664,NA,NA,NA,0.83396
E55_768,0.96478,NA,NA,NA
E503_453,0.56855,NA,NA,NA
E762_139,NA,NA,0.17358,NA
E923_261,0.32704,NA,NA,NA
E600_670,0.84151,NA,NA,NA
E869_614,NA,NA,0.77107,NA
E436_478,0.6,NA,NA,NA
E512_341,0.42767,NA,NA,NA
E711_19,0.02264,NA,NA,NA
E40_306,0.38365,NA,NA,NA
E120_219,NA,NA,0.27421,NA
E354_668,NA,0.83899,NA,NA
E847_180,0.22516,NA,NA,NA
E505_623,NA,NA,0.78239,NA
E418_506,NA,NA,NA,0.63522
E607_264,0.33082,NA,NA,NA
E243_281,NA,NA,0.3522,NA
E268_242,NA,0.30314,NA,NA
E740_29,NA,NA,0.03522,NA
E681_370,NA,NA,0.46415,NA
E259_720,0.9044,NA,NA,NA
E77_665,NA,NA,NA,0.83522
E782_403,NA,NA,0.50566,NA
E591_665,NA,0.83522,NA,NA
E911_108,0.13459,NA,NA,NA
E781_732,0.9195,NA,NA,NA
E853_154,0.19245,NA,NA,NA
E280_92,NA,0.11447,NA,NA
E599_47,NA,NA,0.05786,NA
E664_18,NA,NA,NA,0.02138
E187_347,NA,0.43522,NA,NA
E603_723,0.90818,NA,NA,NA
E635_322,NA,0.40377,NA,NA
E917_443,0.55597,NA,NA,NA
E335_350,NA,NA,NA,0.43899
E113_774,0.97233,NA,NA,NA
E719_630,NA,0.79119,NA,NA
E813_264,0.33082,NA,NA,NA
E651_754,0.94717,NA,NA,NA
E373_243,0.3044,NA,NA,NA
E735_316,0.39623,NA,NA,NA
E851_64,NA,NA,NA,0.07925
E724_750,NA,NA,0.94214,NA
E948_273,0.34214,NA,NA,NA
E167_506,0.63522,NA,NA,NA
E43_650,NA,NA,NA,0.81635
E114_468,0.58742,NA,NA,NA
E980_279,0.34969,NA,NA,NA
E238_584,NA,0.73333,NA,NA
E563_567,0.71195,NA,NA,NA
E224_333,0.41761,NA,NA,NA
E883_602,0.75597,NA,NA,NA
E41_407,NA,0.51069,NA,NA
E723_776,0.97484,NA,NA,NA
E285_428,0.53711,NA,NA,NA
E420_447,0.56101,NA,NA,NA
E777_520,NA,0.65283,NA,NA
E524_139,0.17358,NA,NA,NA
E244_196,NA,0.24528,NA,NA
E758_755,0.94843,NA,NA,NA
E398_533,NA,NA,0.66918,NA
E154_466,0.58491,NA,NA,NA
E305_535,0.6717,NA,NA,NA
E400_720,0.9044,NA,NA,NA
E877_37,NA,NA,NA,0.04528
E659_332,NA,NA,NA,0.41635
E606_220,NA,NA,0.27547,NA
E206_356,NA,0.44654,NA,NA
E579_265,0.33208,NA,NA,NA
E799_280,0.35094,NA,NA,NA
E170_394,NA,NA,NA,0.49434
E930_227,NA,0.28428,NA,NA
E818_607,0.76226,NA,NA,NA
E364_213,NA,0.26667,NA,NA
E489_531,0.66667,NA,NA,NA
E793_685,NA,NA,0.86038,NA
E627_340,0.42642,NA,NA,NA
E453_139,NA,NA,0.17358,NA
E119_280,0.35094,NA,NA,NA
E705_235,0.29434,NA,NA,NA
E22_576,NA,0.72327,NA,NA
E550_300,0.3761,NA,NA,NA
E80_58,NA,0.0717,NA,NA
E42_637,NA,NA,0.8,NA
E895_87,NA,0.10818,NA,NA
E392_458,NA,0.57484,NA,NA
E924_443,0.55597,NA,NA,NA
E196_139,0.17358,NA,NA,NA
E379_262,0.3283,NA,NA,NA
E123_489,NA,0.61384,NA,NA
E292_599,NA,NA,NA,0.7522
E856_315,NA,0.39497,NA,NA
E249_727,0.91321,NA,NA,NA
E764_706,0.88679,NA,NA,NA
E431_197,NA,NA,NA,0.24654
E727_46,0.0566,NA,NA,NA
E914_223,NA,NA,0.27925,NA
E191_280,NA,NA,0.35094,NA
E338_740,0.92956,NA,NA,NA
E408_271,NA,0.33962,NA,NA
E561_258,NA,NA,NA,0.32327
E938_309,0.38742,NA,NA,NA
E359_103,NA,NA,0.1283,NA
E901_232,NA,0.29057,NA,NA
E842_237,0.29686,NA,NA,NA
E817_771,0.96855,NA,NA,NA
E955_38,0.04654,NA,NA,NA
E194_77,NA,0.0956,NA,NA
E533_771,NA,0.96855,NA,NA
E475_177,NA,0.22138,NA,NA
E156_458,NA,NA,NA,0.57484
E688_521,NA,0.65409,NA,NA
E568_170,0.21258,NA,NA,NA
E99_653,0.82013,NA,NA,NA
E404_252,NA,NA,0.31572,NA
E850_693,0.87044,NA,NA,NA
E465_433,NA,NA,0.5434,NA
E468_770,NA,0.9673,NA,NA
E886_362,NA,0.45409,NA,NA
E116_685,NA,0.86038,NA,NA
E462_642,0.80629,NA,NA,NA
E233_498,0.62516,NA,NA,NA
E65_679,0.85283,NA,NA,NA
E800_170,0.21258,NA,NA,NA
E682_584,NA,NA,0.73333,NA
E902_215,0.26918,NA,NA,NA
E31_485,0.60881,NA,NA,NA
E908_792,NA,NA,0.99497,NA
E650_496,NA,0.62264,NA,NA
E91_277,NA,NA,0.34717,NA
E623_591,0.74214,NA,NA,NA
E0_786,NA,NA,NA,0.98742
E947_796,1.0,NA,NA,NA
E926_359,NA,NA,0.45031,NA
E741_258,0.32327,NA,NA,NA
E530_364,0.4566,NA,NA,NA
E351_540,0.67799,NA,NA,NA
E228_710,0.89182,NA,NA,NA
E79_67,0.08302,NA,NA,NA
E988_751,NA,0.9434,NA,NA
E673_178,0.22264,NA,NA,NA
E71_580,0.7283,NA,NA,NA
E621_486,0.61006,NA,NA,NA
E715_711,0.89308,NA,NA,NA
E82_191,0.23899,NA,NA,NA
E317_714,NA,0.89686,NA,NA
E428_408,0.51195,NA,NA,NA
E153_727,0.91321,NA,NA,NA
E722_140,NA,NA,NA,0.17484
E638_35,0.04277,NA,NA,NA
E672_15,NA,0.01761,NA,NA
E363_657,0.82516,NA,NA,NA
E192_528,0.66289,NA,NA,NA
E439_483,0.60629,NA,NA,NA
E272_385,NA,0.48302,NA,NA
E840_65,NA,0.0805,NA,NA
E438_323,NA,0.40503,NA,NA
E880_325,NA,0.40755,NA,NA
E969_257,NA,0.32201,NA,NA
E69_525,NA,0.65912,NA,NA
E321_267,NA,NA,NA,0.33459
E309_39,NA,0.0478,NA,NA
E718_256,0.32075,NA,NA,NA
E686_39,NA,0.0478,NA,NA
E184_86,NA,NA,NA,0.10692
E480_616,0.77358,NA,NA,NA
E107_119,0.14843,NA,NA,NA
E976_89,0.11069,NA,NA,NA
E720_478,NA,NA,0.6,NA
E60_702,0.88176,NA,NA,NA
E665_358,NA,0.44906,NA,NA
E165_565,NA,0.70943,NA,NA
E499_445,NA,NA,NA,0.55849
E538_380,NA,0.47673,NA,NA
E934_122,0.1522,NA,NA,NA
E445_313,NA,NA,0.39245,NA
E161_453,0.56855,NA,NA,NA
E479_163,NA,NA,0.20377,NA
E892_3,NA,NA,0.00252,NA
E409_685,NA,NA,NA,0.86038
E290_478,NA,NA,0.6,NA
E390_252,0.31572,NA,NA,NA
E891_296,NA,0.37107,NA,NA
E90_602,0.75597,NA,NA,NA
E601_453,NA,NA,NA,0.56855
E937_256,0.32075,NA,NA,NA
E200_605,0.75975,NA,NA,NA
E252_166,NA,NA,NA,0.20755
E64_66,NA,0.08176,NA,NA
E863_197,NA,0.24654,NA,NA
E697_151,0.18868,NA,NA,NA
E473_464,0.58239,NA,NA,NA
E690_302,NA,NA,NA,0.37862
E298_741,0.93082,NA,NA,NA
E772_20,NA,0.0239,NA,NA
E66_280,0.35094,NA,NA,NA
E414_502,0.63019,NA,NA,NA
E70_622,0.78113,NA,NA,NA
E610_675,0.8478,NA,NA,NA
E377_84,NA,NA,0.1044,NA
E670_45,0.05535,NA,NA,NA
E759_120,0.14969,NA,NA,NA
E346_105,0.13082,NA,NA,NA
E413_120,NA,0.14969,NA,NA
E855_695,NA,NA,0.87296,NA
E960_725,0.91069,NA,NA,NA
E434_27,0.0327,NA,NA,NA
E1_607,0.76226,NA,NA,NA
E617_249,0.31195,NA,NA,NA
E814_368,0.46164,NA,NA,NA
E812_615,NA,0.77233,NA,NA
E756_237,0.29686,NA,NA,NA
E343_674,NA,NA,0.84654,NA
E381_629,0.78994,NA,NA,NA
E135_712,0.89434,NA,NA,NA
E919_486,0.61006,NA,NA,NA
E628_153,0.19119,NA,NA,NA
E716_613,NA,NA,NA,0.76981
E743_300,NA,0.3761,NA,NA
E441_32,0.03899,NA,NA,NA
E121_14,NA,NA,0.01635,NA
E429_673,NA,0.84528,NA,NA
E110_714,NA,0.89686,NA,NA
E537_600,NA,NA,0.75346,NA
E821_165,NA,NA,0.20629,NA
E654_191,0.23899,NA,NA,NA
E406_124,NA,0.15472,NA,NA
E590_492,NA,NA,NA,0.61761
E29_710,NA,NA,NA,0.89182
E629_220,0.27547,NA,NA,NA
E493_487,NA,0.61132,NA,NA
E78_706,NA,0.88679,NA,NA
E945_393,NA,0.49308,NA,NA
E808_587,0.73711,NA,NA,NA
E336_700,NA,NA,0.87925,NA
E106_148,0.18491,NA,NA,NA
E553_625,NA,0.78491,NA,NA
E577_365,NA,0.45786,NA,NA
E284_207,NA,0.25912,NA,NA
E50_544,0.68302,NA,NA,NA
E127_311,0.38994,NA,NA,NA
E93_186,0.2327,NA,NA,NA
E951_132,NA,0.16478,NA,NA
E542_570,0.71572,NA,NA,NA
E504_766,NA,NA,0.96226,NA
E691_438,0.54969,NA,NA,NA
E536_734,0.92201,NA,NA,NA
E356_600,NA,NA,0.75346,NA
E967_554,NA,0.6956,NA,NA
