,PseudoTime1,PseudoTime2,PseudoTime3
E9_235,NA,0.29434,NA
E797_614,NA,0.77107,NA
E531_736,NA,NA,0.92453
E105_631,NA,0.79245,NA
E632_96,0.1195,NA,NA
E782_662,NA,0.83145,NA
E698_338,NA,0.4239,NA
E138_207,NA,NA,0.25912
E88_606,NA,0.76101,NA
E996_261,NA,0.32704,NA
E291_492,NA,0.61761,NA
E313_730,0.91698,NA,NA
E751_420,0.52704,NA,NA
E610_287,NA,0.35975,NA
E982_3,NA,0.00252,NA
E653_269,NA,0.33711,NA
E674_378,0.47421,NA,NA
E927_73,0.09057,NA,NA
E622_288,0.36101,NA,NA
E977_35,NA,0.04277,NA
E81_311,NA,0.38994,NA
E542_622,NA,0.78113,NA
E269_635,NA,0.79748,NA
E136_173,NA,0.21635,NA
E496_356,NA,NA,0.44654
E435_518,NA,0.65031,NA
E624_574,NA,0.72075,NA
E213_272,NA,NA,0.34088
E713_425,0.53333,NA,NA
E454_654,NA,NA,0.82138
E129_9,NA,NA,0.01006
E227_304,NA,0.38113,NA
E740_565,0.70943,NA,NA
E738_695,NA,0.87296,NA
E67_175,NA,NA,0.21887
E748_626,NA,NA,0.78616
E687_208,NA,0.26038,NA
E32_658,NA,NA,0.82642
E944_242,0.30314,NA,NA
E635_556,0.69811,NA,NA
E312_741,NA,0.93082,NA
E247_105,NA,0.13082,NA
E835_367,NA,NA,0.46038
E158_488,NA,0.61258,NA
E819_322,NA,NA,0.40377
E945_115,NA,NA,0.1434
E931_395,0.4956,NA,NA
E346_232,NA,NA,0.29057
E626_73,NA,0.09057,NA
E276_100,NA,0.12453,NA
E41_479,0.60126,NA,NA
E600_109,NA,0.13585,NA
E157_92,NA,0.11447,NA
E634_251,NA,0.31447,NA
E285_136,NA,0.16981,NA
E144_572,NA,NA,0.71824
E925_372,NA,NA,0.46667
E923_192,NA,0.24025,NA
E310_680,NA,0.85409,NA
E267_549,NA,0.68931,NA
E978_143,NA,0.17862,NA
E717_242,NA,NA,0.30314
E424_781,NA,0.98113,NA
E481_168,NA,0.21006,NA
E784_291,NA,0.36478,NA
E832_78,NA,0.09686,NA
E340_193,NA,NA,0.24151
E163_336,NA,0.42138,NA
E398_305,NA,NA,0.38239
E791_360,NA,NA,0.45157
E603_740,NA,0.92956,NA
E145_569,0.71447,NA,NA
E50_740,NA,0.92956,NA
E430_576,NA,0.72327,NA
E750_151,NA,NA,0.18868
E362_230,NA,0.28805,NA
E323_513,NA,0.64403,NA
E575_195,NA,0.24403,NA
E63_138,NA,0.17233,NA
E837_760,NA,0.95472,NA
E242_142,NA,NA,0.17736
E232_410,NA,NA,0.51447
E51_653,NA,0.82013,NA
E567_317,0.39748,NA,NA
E780_37,NA,NA,0.04528
E581_453,NA,NA,0.56855
E613_253,NA,NA,0.31698
E778_189,NA,NA,0.23648
E879_89,NA,NA,0.11069
E160_540,NA,0.67799,NA
E553_792,NA,NA,0.99497
E93_786,NA,NA,0.98742
E241_487,NA,0.61132,NA
E107_686,NA,0.86164,NA
E775_392,NA,NA,0.49182
E13_45,NA,0.05535,NA
E355_486,NA,NA,0.61006
E243_425,NA,0.53333,NA
E739_349,0.43774,NA,NA
E371_129,0.16101,NA,NA
E321_121,NA,0.15094,NA
E257_582,NA,NA,0.73082
E460_20,0.0239,NA,NA
E877_579,0.72704,NA,NA
E658_731,NA,0.91824,NA
E827_538,NA,0.67547,NA
E686_782,0.98239,NA,NA
E737_418,NA,0.52453,NA
E412_536,0.67296,NA,NA
E251_294,NA,NA,0.36855
E87_591,NA,0.74214,NA
E300_355,NA,0.44528,NA
E316_538,NA,0.67547,NA
E887_573,NA,0.7195,NA
E933_118,NA,0.14717,NA
E503_588,NA,0.73836,NA
E712_406,NA,0.50943,NA
E861_660,NA,NA,0.82893
E468_787,0.98868,NA,NA
E824_614,NA,NA,0.77107
E219_547,0.68679,NA,NA
E539_472,NA,NA,0.59245
E456_552,NA,0.69308,NA
E498_219,NA,0.27421,NA
E565_764,NA,NA,0.95975
E108_607,NA,0.76226,NA
E68_271,NA,NA,0.33962
E304_81,NA,NA,0.10063
