,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E112_323,NA,0.40353,NA,NA
E166_766,NA,0.96217,NA,NA
E150_773,NA,NA,0.971,NA
E186_80,NA,0.0971,NA,NA
E788_128,NA,0.15763,NA,NA
E509_22,NA,0.02396,NA,NA
E312_401,NA,0.50189,NA,NA
E841_158,NA,NA,NA,0.19546
E739_118,NA,0.14502,NA,NA
E762_172,NA,NA,0.21311,NA
E738_590,0.74023,NA,NA,NA
E488_753,NA,0.94578,NA,NA
E616_518,NA,NA,NA,0.64943
E994_211,NA,0.2623,NA,NA
E607_408,NA,0.51072,NA,NA
E710_661,NA,0.82976,NA,NA
E9_43,NA,0.05044,NA,NA
E409_435,NA,NA,0.54477,NA
E963_130,NA,0.16015,NA,NA
E852_303,NA,NA,NA,0.37831
E649_769,NA,0.96595,NA,NA
E990_730,NA,0.91677,NA,NA
E718_710,NA,0.89155,NA,NA
E103_729,0.91551,NA,NA,NA
E490_416,NA,0.52081,NA,NA
E949_383,NA,0.47919,NA,NA
E461_421,NA,NA,0.52711,NA
E363_76,NA,0.09206,NA,NA
E353_47,NA,0.05549,NA,NA
E608_655,NA,0.82219,NA,NA
E50_41,NA,0.04792,NA,NA
E454_418,NA,0.52333,NA,NA
E403_598,NA,0.75032,NA,NA
E698_290,NA,0.36192,NA,NA
E36_162,NA,NA,0.2005,NA
E346_308,NA,0.38462,NA,NA
E110_542,NA,NA,NA,0.6797
E327_500,NA,0.62673,NA,NA
E60_450,NA,0.56368,NA,NA
E998_764,NA,0.95965,NA,NA
E411_428,NA,0.53594,NA,NA
E214_50,NA,NA,NA,0.05927
E935_447,NA,NA,NA,0.5599
E520_146,NA,0.18033,NA,NA
E345_193,NA,NA,NA,0.2396
E443_771,NA,NA,NA,0.96847
E948_718,NA,0.90164,NA,NA
E447_76,NA,0.09206,NA,NA
E105_554,NA,NA,0.69483,NA
E257_397,NA,0.49685,NA,NA
E692_130,NA,NA,NA,0.16015
E116_456,NA,NA,NA,0.57125
E294_624,0.7831,NA,NA,NA
E913_403,NA,NA,NA,0.50441
E413_95,NA,NA,NA,0.11602
E226_252,NA,NA,NA,0.314
E404_185,0.22951,NA,NA,NA
E489_584,NA,0.73266,NA,NA
E734_354,NA,0.44262,NA,NA
E690_308,0.38462,NA,NA,NA
E16_670,NA,NA,NA,0.84111
E723_268,NA,0.33417,NA,NA
E188_40,NA,NA,0.04666,NA
E224_447,NA,0.5599,NA,NA
E733_536,NA,0.67213,NA,NA
E172_273,NA,NA,NA,0.34048
E769_286,NA,0.35687,NA,NA
E302_694,NA,NA,0.87137,NA
E582_27,NA,NA,NA,0.03026
E338_34,NA,NA,0.03909,NA
E807_264,NA,NA,NA,0.32913
E684_126,NA,0.15511,NA,NA
E399_347,NA,0.4338,NA,NA
E680_210,NA,NA,0.26103,NA
E85_347,NA,NA,NA,0.4338
E980_133,NA,0.16393,NA,NA
E751_452,NA,0.5662,NA,NA
E796_98,NA,NA,NA,0.1198
E760_233,0.29004,NA,NA,NA
E98_193,NA,0.2396,NA,NA
E526_284,NA,0.35435,NA,NA
E245_117,NA,0.14376,NA,NA
E816_458,NA,0.57377,NA,NA
E786_634,NA,NA,NA,0.79571
E390_721,NA,0.90542,NA,NA
E4_250,NA,0.31148,NA,NA
E431_19,NA,NA,0.02018,NA
E210_143,NA,0.17654,NA,NA
E379_325,NA,0.40605,NA,NA
E67_658,NA,NA,NA,0.82598
E808_91,NA,0.11097,NA,NA
E315_618,NA,NA,NA,0.77554
E940_529,NA,0.6633,NA,NA
E542_453,NA,0.56747,NA,NA
E665_470,NA,NA,NA,0.5889
E209_474,NA,NA,0.59395,NA
E68_694,0.87137,NA,NA,NA
E596_396,NA,0.49559,NA,NA
E594_118,NA,NA,NA,0.14502
E82_540,NA,0.67718,NA,NA
E119_125,NA,0.15385,NA,NA
E613_325,NA,0.40605,NA,NA
E288_714,NA,0.8966,NA,NA
E492_400,NA,NA,NA,0.50063
E250_198,NA,0.2459,NA,NA
E610_111,NA,0.13619,NA,NA
E333_402,NA,NA,NA,0.50315
E117_23,NA,NA,NA,0.02522
E280_636,NA,NA,NA,0.79823
E678_106,NA,0.12989,NA,NA
E648_788,NA,NA,NA,0.98991
E763_489,0.61286,NA,NA,NA
E795_778,NA,NA,NA,0.9773
E694_356,NA,0.44515,NA,NA
E967_381,NA,NA,NA,0.47667
E58_212,NA,0.26356,NA,NA
E516_306,NA,0.38209,NA,NA
E190_579,NA,NA,NA,0.72636
E821_647,NA,NA,0.81211,NA
E263_62,NA,0.0744,NA,NA
E374_136,NA,0.16772,NA,NA
E602_463,0.58008,NA,NA,NA
E475_298,NA,NA,NA,0.37201
E357_545,0.68348,NA,NA,NA
E407_786,NA,0.98739,NA,NA
E970_548,0.68726,NA,NA,NA
E997_119,NA,0.14628,NA,NA
E947_330,NA,0.41236,NA,NA
E787_692,NA,0.86885,NA,NA
E487_431,NA,0.53972,NA,NA
E93_380,NA,0.47541,NA,NA
E148_224,NA,0.27869,NA,NA
E458_291,NA,0.36318,NA,NA
E306_465,NA,NA,NA,0.5826
E999_74,NA,0.08953,NA,NA
E910_501,NA,NA,NA,0.62799
E716_77,0.09332,NA,NA,NA
E939_685,NA,0.86003,NA,NA
E920_387,NA,0.48424,NA,NA
E729_340,NA,NA,NA,0.42497
E882_48,NA,0.05675,NA,NA
E440_429,NA,0.5372,NA,NA
E281_283,NA,0.35309,NA,NA
E430_608,NA,0.76293,NA,NA
E246_503,NA,NA,NA,0.63052
E65_84,NA,0.10214,NA,NA
E497_758,NA,NA,0.95208,NA
E964_512,NA,0.64187,NA,NA
E433_80,NA,NA,NA,0.0971
E944_245,NA,0.30517,NA,NA
E223_102,NA,0.12484,NA,NA
E831_405,0.50694,NA,NA,NA
E562_553,NA,NA,NA,0.69357
E890_467,NA,0.58512,NA,NA
E309_189,NA,NA,NA,0.23455
E423_195,NA,NA,NA,0.24212
E181_767,NA,0.96343,NA,NA
E244_739,NA,NA,NA,0.92812
E89_119,NA,NA,0.14628,NA
E543_337,NA,0.42119,NA,NA
E169_742,NA,0.9319,NA,NA
E418_222,0.27617,NA,NA,NA
E719_497,NA,NA,NA,0.62295
E784_499,NA,NA,NA,0.62547
E365_485,NA,0.60782,NA,NA
E896_317,NA,0.39596,NA,NA
E19_510,NA,NA,NA,0.63934
E640_492,0.61665,NA,NA,NA
E477_495,NA,0.62043,NA,NA
E200_693,NA,0.87011,NA,NA
E615_661,NA,0.82976,NA,NA
E269_665,NA,NA,NA,0.8348
E568_407,NA,0.50946,NA,NA
E323_517,NA,NA,NA,0.64817
E144_536,NA,NA,NA,0.67213
E814_604,NA,0.75788,NA,NA
E340_461,NA,NA,NA,0.57755
E84_655,NA,NA,NA,0.82219
E197_247,NA,NA,NA,0.30769
E421_485,NA,0.60782,NA,NA
E819_533,NA,NA,NA,0.66835
E833_784,NA,0.98487,NA,NA
E354_475,NA,NA,NA,0.59521
E590_337,0.42119,NA,NA,NA
E809_239,0.2976,NA,NA,NA
E485_433,NA,0.54224,NA,NA
E152_245,NA,0.30517,NA,NA
E276_474,0.59395,NA,NA,NA
E599_586,0.73518,NA,NA,NA
E140_282,NA,0.35183,NA,NA
E744_522,NA,NA,NA,0.65448
E511_40,NA,0.04666,NA,NA
E865_90,NA,0.10971,NA,NA
E251_271,NA,0.33796,NA,NA
E359_265,NA,NA,0.33039,NA
E824_25,NA,0.02774,NA,NA
E0_207,NA,NA,0.25725,NA
E959_528,NA,0.66204,NA,NA
E801_153,NA,NA,NA,0.18916
E847_552,NA,0.69231,NA,NA
E48_791,0.99369,NA,NA,NA
E274_650,NA,0.81589,NA,NA
E153_54,NA,0.06431,NA,NA
E836_162,NA,NA,NA,0.2005
E794_351,NA,NA,NA,0.43884
E626_272,NA,0.33922,NA,NA
E310_591,NA,0.74149,NA,NA
E514_594,0.74527,NA,NA,NA
E574_667,NA,NA,NA,0.83733
E324_587,NA,NA,NA,0.73644
E289_365,NA,NA,NA,0.45649
E803_311,NA,0.3884,NA,NA
E518_152,NA,0.18789,NA,NA
E100_136,NA,NA,NA,0.16772
E822_427,NA,NA,NA,0.53468
E637_522,NA,0.65448,NA,NA
E173_36,NA,0.04161,NA,NA
E869_250,0.31148,NA,NA,NA
E470_266,0.33165,NA,NA,NA
E986_624,NA,NA,0.7831,NA
E121_629,0.78941,NA,NA,NA
E758_161,NA,0.19924,NA,NA
E629_201,NA,0.24968,NA,NA
E212_410,NA,0.51324,NA,NA
E432_335,NA,0.41866,NA,NA
E208_777,NA,0.97604,NA,NA
E774_143,NA,0.17654,NA,NA
E361_722,0.90668,NA,NA,NA
E51_252,NA,0.314,NA,NA
E206_4,NA,NA,NA,0.00126
E576_156,NA,NA,NA,0.19294
E655_334,NA,NA,0.4174,NA
E329_527,0.66078,NA,NA,NA
E18_293,NA,0.3657,NA,NA
E52_244,NA,0.30391,NA,NA
E522_104,NA,0.12736,NA,NA
E652_456,NA,0.57125,NA,NA
E29_534,NA,NA,0.66961,NA
E730_66,NA,NA,0.07945,NA
E319_355,NA,0.44388,NA,NA
E926_24,NA,NA,0.02648,NA
E580_282,NA,0.35183,NA,NA
E696_572,NA,0.71753,NA,NA
E735_481,NA,0.60277,NA,NA
E307_778,0.9773,NA,NA,NA
E286_484,NA,0.60656,NA,NA
E984_65,NA,0.07818,NA,NA
E72_526,NA,NA,NA,0.65952
E693_796,NA,NA,NA,1.0
E856_439,NA,NA,NA,0.54981
E25_453,NA,0.56747,NA,NA
E917_29,NA,0.03279,NA,NA
E820_312,NA,NA,NA,0.38966
E237_275,0.343,NA,NA,NA
E987_522,NA,NA,0.65448,NA
E426_81,NA,NA,NA,0.09836
E638_266,NA,0.33165,NA,NA
E846_485,NA,NA,NA,0.60782
E161_190,NA,0.23581,NA,NA
E929_238,NA,NA,NA,0.29634
E849_208,NA,0.25851,NA,NA
E240_60,NA,0.07188,NA,NA
E659_204,0.25347,NA,NA,NA
E973_769,NA,0.96595,NA,NA
E895_657,NA,NA,NA,0.82472
E481_511,NA,0.64061,NA,NA
E899_761,NA,0.95586,NA,NA
