,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E806_282,NA,NA,0.35257,NA
E300_124,NA,NA,NA,0.15433
E158_300,NA,NA,NA,0.37516
E401_518,NA,0.64868,NA,NA
E3_368,NA,NA,0.46048,NA
E934_551,0.69009,NA,NA,NA
E115_171,NA,NA,0.2133,NA
E532_761,0.95358,NA,NA,NA
E183_103,0.12798,NA,NA,NA
E599_345,NA,NA,NA,0.43162
E646_50,0.06148,NA,NA,NA
E103_590,NA,NA,NA,0.73902
E548_657,0.82309,NA,NA,NA
E355_149,0.1857,NA,NA,NA
E919_750,0.93977,NA,NA,NA
E727_186,0.23212,NA,NA,NA
E533_656,NA,NA,0.82183,NA
E829_584,NA,NA,0.73149,NA
E932_44,0.05395,NA,NA,NA
E251_13,0.01506,NA,NA,NA
E902_352,0.4404,NA,NA,NA
E146_503,NA,NA,NA,0.62986
E144_447,NA,NA,0.5596,NA
E340_60,NA,NA,0.07403,NA
E726_558,0.69887,NA,NA,NA
E93_179,0.22334,NA,NA,NA
E330_387,NA,NA,0.48432,NA
E169_539,0.67503,NA,NA,NA
E822_374,NA,NA,0.46801,NA
E886_339,NA,NA,0.42409,NA
E420_320,0.40025,NA,NA,NA
E773_405,NA,NA,0.5069,NA
E289_342,NA,NA,0.42785,NA
E185_663,NA,NA,0.83061,NA
E594_658,NA,NA,0.82434,NA
E423_36,NA,NA,0.04391,NA
E311_291,NA,NA,NA,0.36386
E891_666,NA,NA,0.83438,NA
E739_318,0.39774,NA,NA,NA
E674_665,0.83312,NA,NA,NA
E762_591,NA,NA,NA,0.74028
E671_316,0.39523,NA,NA,NA
E728_785,0.98369,NA,NA,NA
E266_704,NA,0.88206,NA,NA
E24_312,NA,NA,0.39021,NA
E61_263,0.32873,NA,NA,NA
E877_150,NA,0.18695,NA,NA
E308_142,0.17691,NA,NA,NA
E477_428,0.53576,NA,NA,NA
E660_601,NA,NA,0.75282,NA
E550_590,0.73902,NA,NA,NA
E135_272,0.34003,NA,NA,NA
E462_145,0.18068,NA,NA,NA
E520_397,0.49686,NA,NA,NA
E353_710,0.88959,NA,NA,NA
E814_121,0.15056,NA,NA,NA
E326_234,0.29235,NA,NA,NA
E747_640,NA,NA,0.80176,NA
E31_45,0.05521,NA,NA,NA
E123_591,NA,NA,0.74028,NA
E737_64,0.07905,NA,NA,NA
E495_86,0.10665,NA,NA,NA
E354_402,NA,NA,0.50314,NA
E124_287,0.35885,NA,NA,NA
E90_172,0.21455,NA,NA,NA
E145_658,NA,NA,0.82434,NA
E133_285,0.35634,NA,NA,NA
E473_505,0.63237,NA,NA,NA
E386_424,0.53074,NA,NA,NA
E387_778,NA,0.97491,NA,NA
E990_252,0.31493,NA,NA,NA
E775_427,0.5345,NA,NA,NA
E719_634,NA,NA,0.79423,NA
E337_143,0.17817,NA,NA,NA
E589_662,NA,NA,0.82936,NA
E596_667,0.83563,NA,NA,NA
E994_704,0.88206,NA,NA,NA
E50_432,0.54078,NA,NA,NA
E686_396,NA,NA,0.49561,NA
E283_622,NA,NA,NA,0.77917
E230_405,NA,NA,0.5069,NA
E151_777,NA,0.97365,NA,NA
E761_102,0.12673,NA,NA,NA
E873_727,NA,NA,NA,0.91092
E378_656,0.82183,NA,NA,NA
E112_275,0.34379,NA,NA,NA
E720_316,NA,NA,NA,0.39523
E408_439,NA,NA,0.54956,NA
E430_178,0.22208,NA,NA,NA
E625_342,NA,NA,NA,0.42785
E411_555,0.69511,NA,NA,NA
E754_246,0.3074,NA,NA,NA
E846_202,NA,NA,0.2522,NA
E585_329,0.41154,NA,NA,NA
E503_210,0.26223,NA,NA,NA
E147_440,NA,0.55082,NA,NA
E673_701,0.87829,NA,NA,NA
E156_568,NA,0.71142,NA,NA
E325_727,0.91092,NA,NA,NA
E497_699,NA,NA,NA,0.87578
E382_44,NA,NA,0.05395,NA
E78_159,NA,NA,0.19824,NA
E213_339,NA,NA,0.42409,NA
E790_173,0.21581,NA,NA,NA
E295_258,0.32246,NA,NA,NA
E79_650,0.8143,NA,NA,NA
E141_757,0.94856,NA,NA,NA
E74_155,NA,NA,NA,0.19322
E464_578,NA,0.72396,NA,NA
E207_557,NA,NA,NA,0.69762
E663_143,0.17817,NA,NA,NA
E65_10,0.01129,NA,NA,NA
E635_176,NA,NA,0.21957,NA
E206_374,NA,NA,0.46801,NA
E580_298,0.37265,NA,NA,NA
E980_545,0.68256,NA,NA,NA
E974_763,NA,0.95609,NA,NA
E267_69,NA,0.08532,NA,NA
E555_732,0.91719,NA,NA,NA
E724_574,NA,NA,NA,0.71895
E851_6,NA,0.00627,NA,NA
E591_636,NA,NA,0.79674,NA
E70_407,0.50941,NA,NA,NA
E657_718,0.89962,NA,NA,NA
E465_489,NA,0.6123,NA,NA
E351_488,0.61104,NA,NA,NA
E935_238,NA,NA,0.29737,NA
E607_449,0.56211,NA,NA,NA
E467_351,NA,NA,0.43915,NA
E316_112,0.13927,NA,NA,NA
E665_536,NA,NA,0.67127,NA
E992_349,NA,NA,0.43664,NA
E794_692,NA,NA,0.867,NA
E630_795,NA,NA,0.99624,NA
E751_330,0.4128,NA,NA,NA
E915_324,NA,0.40527,NA,NA
E566_683,0.85571,NA,NA,NA
E43_598,NA,0.74906,NA,NA
E523_683,0.85571,NA,NA,NA
E424_797,0.99875,NA,NA,NA
E69_169,NA,NA,0.21079,NA
E512_715,0.89586,NA,NA,NA
E703_125,0.15558,NA,NA,NA
E515_197,0.24592,NA,NA,NA
E879_130,NA,NA,0.16186,NA
E855_796,NA,NA,NA,0.99749
E964_362,0.45295,NA,NA,NA
E288_83,0.10289,NA,NA,NA
E318_705,NA,NA,0.88331,NA
E942_320,NA,NA,NA,0.40025
E307_203,NA,NA,NA,0.25345
E485_221,0.27604,NA,NA,NA
E55_338,0.42284,NA,NA,NA
E248_396,0.49561,NA,NA,NA
E52_639,0.8005,NA,NA,NA
E162_112,0.13927,NA,NA,NA
E143_436,NA,NA,0.5458,NA
E305_495,0.61982,NA,NA,NA
E791_146,NA,NA,0.18193,NA
E373_300,0.37516,NA,NA,NA
E509_620,0.77666,NA,NA,NA
E617_562,0.70389,NA,NA,NA
E524_108,0.13425,NA,NA,NA
E530_487,0.60979,NA,NA,NA
E778_646,0.80928,NA,NA,NA
E817_648,0.81179,NA,NA,NA
E655_219,NA,NA,NA,0.27353
E341_170,NA,NA,0.21205,NA
E694_216,0.26976,NA,NA,NA
E725_404,NA,NA,0.50565,NA
E487_84,0.10414,NA,NA,NA
E238_545,NA,NA,0.68256,NA
E301_306,NA,NA,0.38269,NA
E88_42,NA,NA,NA,0.05144
E544_542,0.6788,NA,NA,NA
E540_710,NA,NA,0.88959,NA
E499_442,NA,0.55332,NA,NA
E928_95,NA,0.11794,NA,NA
E809_148,NA,0.18444,NA,NA
E831_733,NA,NA,NA,0.91844
E718_554,0.69385,NA,NA,NA
E291_518,0.64868,NA,NA,NA
E421_690,0.86449,NA,NA,NA
E296_754,NA,0.94479,NA,NA
E858_722,0.90464,NA,NA,NA
E922_53,0.06524,NA,NA,NA
E652_285,0.35634,NA,NA,NA
E883_19,0.02258,NA,NA,NA
E461_728,NA,0.91217,NA,NA
E936_558,NA,NA,0.69887,NA
E854_563,NA,NA,0.70514,NA
E911_297,0.37139,NA,NA,NA
E317_126,NA,NA,0.15684,NA
E946_518,0.64868,NA,NA,NA
E184_15,NA,0.01757,NA,NA
E119_749,0.93852,NA,NA,NA
E701_279,NA,NA,NA,0.34881
E940_110,0.13676,NA,NA,NA
E471_199,NA,NA,NA,0.24843
E621_559,0.70013,NA,NA,NA
E549_294,NA,NA,0.36763,NA
E543_108,0.13425,NA,NA,NA
E713_747,NA,NA,0.93601,NA
E468_470,NA,NA,0.58846,NA
E242_1,NA,NA,NA,0.0
E797_643,NA,NA,0.80552,NA
E26_556,0.69636,NA,NA,NA
E253_633,NA,NA,0.79297,NA
E670_517,0.64743,NA,NA,NA
E963_687,0.86073,NA,NA,NA
E741_195,0.24341,NA,NA,NA
E615_368,0.46048,NA,NA,NA
E8_144,NA,NA,NA,0.17942
E874_702,0.87955,NA,NA,NA
E11_406,NA,NA,0.50816,NA
E454_621,0.77792,NA,NA,NA
E623_47,0.05772,NA,NA,NA
E823_617,NA,NA,0.7729,NA
E404_614,NA,NA,NA,0.76913
E493_108,NA,NA,0.13425,NA
E118_319,0.399,NA,NA,NA
E45_296,NA,0.37014,NA,NA
E130_50,0.06148,NA,NA,NA
E99_42,0.05144,NA,NA,NA
E729_142,NA,NA,0.17691,NA
E59_268,0.33501,NA,NA,NA
E850_447,0.5596,NA,NA,NA
E437_345,0.43162,NA,NA,NA
E816_637,0.79799,NA,NA,NA
E127_142,0.17691,NA,NA,NA
E573_184,0.22961,NA,NA,NA
E217_545,NA,NA,0.68256,NA
E772_383,NA,NA,0.4793,NA
E105_779,NA,0.97616,NA,NA
E956_457,NA,NA,0.57215,NA
E675_192,NA,0.23965,NA,NA
E204_118,NA,NA,0.1468,NA
E388_56,NA,NA,0.06901,NA
E71_337,0.42158,NA,NA,NA
E488_796,0.99749,NA,NA,NA
E343_711,NA,NA,NA,0.89084
E459_490,NA,0.61355,NA,NA
E49_105,NA,0.13049,NA,NA
E529_252,NA,NA,0.31493,NA
E358_377,NA,NA,0.47177,NA
E286_620,0.77666,NA,NA,NA
E285_134,0.16688,NA,NA,NA
E426_105,NA,NA,0.13049,NA
E510_723,NA,NA,0.9059,NA
E165_239,NA,NA,0.29862,NA
E843_387,0.48432,NA,NA,NA
E199_13,NA,NA,0.01506,NA
E385_773,NA,NA,0.96863,NA
E282_102,0.12673,NA,NA,NA
E102_704,0.88206,NA,NA,NA
E205_383,0.4793,NA,NA,NA
E384_607,NA,NA,0.76035,NA
E368_76,0.0941,NA,NA,NA
E880_540,NA,NA,0.67629,NA
E260_455,0.56964,NA,NA,NA
E933_310,0.3877,NA,NA,NA
E399_91,0.11292,NA,NA,NA
E113_677,0.84818,NA,NA,NA
E640_46,NA,NA,NA,0.05646
E219_129,NA,NA,0.1606,NA
E281_125,0.15558,NA,NA,NA
