,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E868_442,NA,0.55276,NA,NA
E159_576,NA,0.72111,NA,NA
E976_688,NA,0.86181,NA,NA
E377_158,NA,NA,0.19598,NA
E262_755,NA,NA,NA,0.94598
E326_500,NA,0.62563,NA,NA
E846_309,NA,NA,NA,0.38568
E75_554,0.69347,NA,NA,NA
E293_313,NA,0.3907,NA,NA
E231_437,NA,NA,NA,0.54648
E560_793,NA,0.99372,NA,NA
E277_42,NA,0.05025,NA,NA
E242_278,0.34673,NA,NA,NA
E742_167,0.20729,NA,NA,NA
E378_519,NA,0.6495,NA,NA
E509_605,NA,0.75754,NA,NA
E759_454,NA,0.56784,NA,NA
E190_241,NA,NA,NA,0.30025
E436_410,NA,0.51256,NA,NA
E361_227,0.28266,NA,NA,NA
E997_112,NA,0.13819,NA,NA
E370_449,NA,0.56156,NA,NA
E78_174,NA,NA,NA,0.21608
E89_337,NA,NA,0.42085,NA
E291_515,NA,0.64447,NA,NA
E722_492,0.61558,NA,NA,NA
E129_26,NA,NA,NA,0.03015
E163_65,NA,NA,NA,0.07915
E230_296,NA,NA,NA,0.36935
E881_458,0.57286,NA,NA,NA
E161_223,NA,0.27764,NA,NA
E924_375,NA,0.46859,NA,NA
E32_419,NA,0.52387,NA,NA
E136_17,NA,0.01884,NA,NA
E105_151,NA,NA,0.18719,NA
E555_99,NA,0.12186,NA,NA
E662_68,0.08291,NA,NA,NA
E570_381,NA,NA,0.47613,NA
E168_399,NA,0.49874,NA,NA
E709_644,NA,0.80653,NA,NA
E350_508,NA,NA,NA,0.63568
E479_492,NA,NA,0.61558,NA
E921_50,NA,0.0603,NA,NA
E635_171,NA,NA,NA,0.21231
E835_521,NA,0.65201,NA,NA
E177_177,0.21985,NA,NA,NA
E737_51,NA,0.06156,NA,NA
E29_269,NA,NA,0.33543,NA
E912_332,NA,0.41457,NA,NA
E602_686,0.8593,NA,NA,NA
E417_241,NA,NA,0.30025,NA
E845_100,NA,NA,NA,0.12312
E704_567,NA,NA,0.7098,NA
E362_158,NA,NA,0.19598,NA
E847_746,NA,0.93467,NA,NA
E23_654,NA,0.8191,NA,NA
E58_582,NA,0.72864,NA,NA
E788_239,NA,0.29774,NA,NA
E44_561,NA,0.70226,NA,NA
E403_517,NA,0.64698,NA,NA
E209_134,NA,NA,0.16583,NA
E925_563,NA,0.70477,NA,NA
E854_121,NA,NA,NA,0.1495
E65_544,NA,0.6809,NA,NA
E318_740,NA,NA,NA,0.92714
E349_461,NA,0.57663,NA,NA
E340_81,NA,NA,NA,0.09925
E557_780,NA,NA,NA,0.97739
E949_437,NA,0.54648,NA,NA
E724_680,0.85176,NA,NA,NA
E69_724,NA,NA,NA,0.90704
E7_32,NA,NA,0.03769,NA
E372_446,NA,NA,NA,0.55779
E322_622,NA,NA,0.77889,NA
E622_329,NA,NA,NA,0.4108
E725_79,NA,NA,NA,0.09673
E430_630,NA,0.78894,NA,NA
E203_265,0.3304,NA,NA,NA
E142_519,NA,NA,NA,0.6495
E756_147,NA,0.18216,NA,NA
E982_206,NA,NA,NA,0.25628
E300_599,NA,NA,0.75,NA
E996_221,0.27513,NA,NA,NA
E496_789,NA,NA,NA,0.98869
E455_700,NA,NA,0.87688,NA
E495_457,NA,0.57161,NA,NA
E703_339,NA,0.42337,NA,NA
E463_264,NA,0.32915,NA,NA
E241_592,NA,NA,NA,0.74121
E257_96,NA,0.11809,NA,NA
E196_646,NA,0.80905,NA,NA
E975_356,NA,NA,NA,0.44472
E200_658,NA,0.82412,NA,NA
E56_447,NA,0.55905,NA,NA
E808_625,NA,0.78266,NA,NA
E807_624,NA,NA,NA,0.78141
E739_568,NA,0.71106,NA,NA
E360_646,NA,0.80905,NA,NA
E811_365,NA,NA,NA,0.45603
E571_292,NA,NA,NA,0.36432
E473_512,NA,0.6407,NA,NA
E857_428,0.53518,NA,NA,NA
E657_55,NA,0.06658,NA,NA
E506_494,NA,NA,0.61809,NA
E943_394,NA,0.49246,NA,NA
E12_728,NA,0.91206,NA,NA
E22_18,NA,NA,NA,0.0201
E957_338,NA,0.42211,NA,NA
E367_270,NA,0.33668,NA,NA
E623_309,NA,0.38568,NA,NA
E615_557,NA,0.69724,NA,NA
E475_535,NA,NA,NA,0.6696
E727_325,NA,0.40578,NA,NA
E771_461,NA,0.57663,NA,NA
E375_49,NA,0.05905,NA,NA
E745_68,0.08291,NA,NA,NA
E614_550,0.68844,NA,NA,NA
E613_711,NA,0.8907,NA,NA
E325_428,NA,0.53518,NA,NA
E852_109,NA,NA,NA,0.13442
E427_374,NA,NA,0.46734,NA
E695_672,NA,0.84171,NA,NA
E251_596,NA,0.74623,NA,NA
E919_97,NA,0.11935,NA,NA
E609_789,NA,0.98869,NA,NA
E941_516,NA,NA,0.64573,NA
E947_683,NA,0.85553,NA,NA
E610_757,NA,0.94849,NA,NA
E254_126,NA,NA,NA,0.15578
E446_506,NA,0.63317,NA,NA
E120_543,0.67965,NA,NA,NA
E688_101,NA,NA,NA,0.12437
E833_268,NA,0.33417,NA,NA
E541_601,NA,0.75251,NA,NA
E3_333,NA,NA,NA,0.41583
E387_240,NA,NA,0.29899,NA
E706_71,NA,NA,0.08668,NA
E181_127,NA,0.15704,NA,NA
E382_609,NA,NA,NA,0.76256
E490_681,NA,0.85302,NA,NA
E638_759,NA,0.95101,NA,NA
E379_183,NA,0.22739,NA,NA
E357_497,0.62186,NA,NA,NA
E102_105,NA,0.1294,NA,NA
E719_353,NA,NA,NA,0.44095
E836_731,NA,NA,NA,0.91583
E641_609,NA,NA,NA,0.76256
E88_596,0.74623,NA,NA,NA
E410_155,NA,NA,0.19221,NA
E336_408,0.51005,NA,NA,NA
E920_371,NA,0.46357,NA,NA
E232_440,NA,NA,0.55025,NA
E636_148,NA,0.18342,NA,NA
E650_133,NA,NA,NA,0.16457
E260_320,NA,0.3995,NA,NA
E62_651,NA,0.81533,NA,NA
E77_356,NA,NA,0.44472,NA
E499_679,NA,NA,0.8505,NA
E380_588,NA,0.73618,NA,NA
E914_787,0.98618,NA,NA,NA
E624_579,NA,NA,NA,0.72487
E527_46,NA,NA,NA,0.05528
E714_229,NA,0.28518,NA,NA
E674_786,NA,0.98492,NA,NA
E272_592,NA,NA,NA,0.74121
E648_664,NA,NA,NA,0.83166
E283_17,NA,NA,0.01884,NA
E273_338,0.42211,NA,NA,NA
E989_218,0.27136,NA,NA,NA
E50_675,NA,0.84548,NA,NA
E234_421,NA,NA,0.52638,NA
E551_639,NA,0.80025,NA,NA
E959_289,NA,0.36055,NA,NA
E785_23,NA,0.02638,NA,NA
E736_112,0.13819,NA,NA,NA
E419_586,NA,0.73367,NA,NA
E31_339,NA,0.42337,NA,NA
E443_39,NA,NA,NA,0.04648
E474_47,NA,NA,0.05653,NA
E211_141,NA,NA,0.17462,NA
E212_574,NA,0.71859,NA,NA
E134_477,NA,0.59673,NA,NA
E286_376,NA,0.46985,NA,NA
E222_439,NA,0.54899,NA,NA
E423_709,NA,NA,NA,0.88819
E591_65,NA,NA,NA,0.07915
E754_289,NA,0.36055,NA,NA
E150_607,NA,NA,0.76005,NA
E68_337,0.42085,NA,NA,NA
E643_759,NA,0.95101,NA,NA
E550_508,NA,0.63568,NA,NA
E314_418,NA,0.52261,NA,NA
E733_429,NA,0.53643,NA,NA
E461_47,NA,NA,0.05653,NA
E249_566,NA,NA,0.70854,NA
E915_516,0.64573,NA,NA,NA
E521_472,NA,0.59045,NA,NA
E809_328,0.40955,NA,NA,NA
E235_795,NA,NA,NA,0.99623
E450_692,NA,NA,NA,0.86683
E109_353,NA,0.44095,NA,NA
E39_25,NA,NA,NA,0.02889
E421_48,NA,0.05779,NA,NA
E432_735,NA,0.92085,NA,NA
E466_640,NA,0.80151,NA,NA
E675_511,NA,NA,0.63945,NA
E4_607,NA,0.76005,NA,NA
E397_716,NA,NA,0.89698,NA
E139_273,NA,0.34045,NA,NA
E469_605,NA,0.75754,NA,NA
E217_215,NA,NA,NA,0.26759
E743_675,NA,NA,NA,0.84548
E103_160,0.19849,NA,NA,NA
E476_216,NA,NA,NA,0.26884
E471_714,0.89447,NA,NA,NA
E838_15,0.01633,NA,NA,NA
E279_636,NA,0.79648,NA,NA
E465_426,NA,NA,0.53266,NA
E398_67,0.08166,NA,NA,NA
E369_726,NA,NA,NA,0.90955
E394_235,NA,NA,NA,0.29271
E384_308,NA,NA,NA,0.38442
E806_352,NA,NA,NA,0.4397
E787_146,NA,0.1809,NA,NA
E575_156,NA,0.19347,NA,NA
E966_43,NA,NA,NA,0.05151
E630_650,NA,NA,NA,0.81407
E930_4,NA,NA,NA,0.00251
E278_235,NA,0.29271,NA,NA
E106_325,NA,0.40578,NA,NA
E681_239,NA,NA,0.29774,NA
E684_611,NA,0.76508,NA,NA
E781_204,NA,0.25377,NA,NA
E587_344,0.42965,NA,NA,NA
E330_13,NA,NA,NA,0.01382
E832_181,0.22487,NA,NA,NA
E244_595,NA,NA,NA,0.74497
E872_678,NA,NA,0.84925,NA
E728_487,NA,0.6093,NA,NA
E767_112,0.13819,NA,NA,NA
E522_286,NA,0.35678,NA,NA
E19_245,NA,NA,NA,0.30528
E798_636,NA,0.79648,NA,NA
E502_449,NA,NA,NA,0.56156
E408_435,NA,NA,NA,0.54397
E96_455,0.5691,NA,NA,NA
E698_515,NA,0.64447,NA,NA
E158_580,0.72613,NA,NA,NA
E694_369,NA,0.46106,NA,NA
E877_118,0.14573,NA,NA,NA
E793_264,0.32915,NA,NA,NA
E449_188,NA,0.23367,NA,NA
E732_273,NA,NA,0.34045,NA
E67_702,NA,NA,NA,0.8794
E901_579,NA,NA,NA,0.72487
E464_292,NA,NA,0.36432,NA
E229_673,NA,0.84296,NA,NA
E525_2,NA,NA,NA,0.0
E594_277,NA,NA,NA,0.34548
E573_288,NA,0.3593,NA,NA
E85_450,NA,NA,NA,0.56281
E859_502,NA,0.62814,NA,NA
E765_68,NA,0.08291,NA,NA
E721_182,0.22613,NA,NA,NA
E194_688,NA,NA,NA,0.86181
E906_203,NA,0.25251,NA,NA
E218_70,NA,0.08543,NA,NA
