,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E45_174,NA,0.21706,NA,NA
E434_169,0.21079,NA,NA,NA
E460_203,NA,NA,0.25345,NA
E384_172,NA,NA,0.21455,NA
E759_640,0.80176,NA,NA,NA
E760_380,NA,0.47553,NA,NA
E466_269,0.33626,NA,NA,NA
E528_372,0.4655,NA,NA,NA
E428_378,0.47302,NA,NA,NA
E410_66,NA,0.08156,NA,NA
E546_279,NA,NA,NA,0.34881
E906_339,0.42409,NA,NA,NA
E740_178,NA,0.22208,NA,NA
E5_250,NA,NA,0.31242,NA
E928_110,NA,NA,NA,0.13676
E228_708,NA,0.88708,NA,NA
E237_175,NA,0.21832,NA,NA
E875_740,NA,NA,0.92723,NA
E350_556,NA,NA,0.69636,NA
E18_671,0.84065,NA,NA,NA
E852_346,NA,NA,0.43287,NA
E443_324,NA,NA,0.40527,NA
E273_459,NA,0.57465,NA,NA
E123_42,NA,NA,0.05144,NA
E15_17,0.02008,NA,NA,NA
E813_752,0.94228,NA,NA,NA
E576_147,NA,NA,0.18319,NA
E218_35,0.04266,NA,NA,NA
E639_623,NA,NA,0.78043,NA
E638_475,0.59473,NA,NA,NA
E610_570,0.71393,NA,NA,NA
E828_572,NA,0.71644,NA,NA
E46_652,0.81681,NA,NA,NA
E836_418,NA,NA,0.52321,NA
E738_762,NA,0.95483,NA,NA
E114_681,0.8532,NA,NA,NA
E416_249,0.31117,NA,NA,NA
E706_255,NA,0.3187,NA,NA
E164_399,0.49937,NA,NA,NA
E780_114,0.14178,NA,NA,NA
E25_408,0.51066,NA,NA,NA
E739_324,0.40527,NA,NA,NA
E961_136,NA,0.16939,NA,NA
E325_693,0.86826,NA,NA,NA
E766_24,0.02886,NA,NA,NA
E421_540,0.67629,NA,NA,NA
E166_504,0.63112,NA,NA,NA
E525_297,NA,NA,0.37139,NA
E872_189,NA,NA,NA,0.23588
E769_429,0.53701,NA,NA,NA
E910_223,NA,NA,0.27854,NA
E946_723,0.9059,NA,NA,NA
E47_18,0.02133,NA,NA,NA
E926_678,NA,0.84944,NA,NA
E42_419,NA,0.52447,NA,NA
E850_504,0.63112,NA,NA,NA
E896_619,0.77541,NA,NA,NA
E674_541,0.67754,NA,NA,NA
E607_46,0.05646,NA,NA,NA
E312_762,0.95483,NA,NA,NA
E991_652,NA,NA,0.81681,NA
E923_759,0.95107,NA,NA,NA
E486_767,0.9611,NA,NA,NA
E292_585,NA,NA,NA,0.73275
E653_492,0.61606,NA,NA,NA
E822_68,NA,NA,0.08407,NA
E308_185,0.23087,NA,NA,NA
E432_297,0.37139,NA,NA,NA
E98_241,0.30113,NA,NA,NA
E508_711,0.89084,NA,NA,NA
E430_678,0.84944,NA,NA,NA
E735_750,0.93977,NA,NA,NA
E80_321,NA,NA,0.40151,NA
E83_16,0.01882,NA,NA,NA
E656_753,NA,NA,NA,0.94354
E223_107,0.133,NA,NA,NA
E587_621,NA,NA,NA,0.77792
E699_134,NA,0.16688,NA,NA
E1_182,0.2271,NA,NA,NA
E262_436,NA,NA,0.5458,NA
E701_223,NA,0.27854,NA,NA
E377_711,NA,0.89084,NA,NA
E911_766,0.95985,NA,NA,NA
E650_679,NA,NA,0.85069,NA
E711_719,0.90088,NA,NA,NA
E558_265,0.33124,NA,NA,NA
E777_562,NA,NA,0.70389,NA
E34_313,NA,NA,0.39147,NA
E94_265,0.33124,NA,NA,NA
E474_410,NA,0.51317,NA,NA
E427_87,NA,0.1079,NA,NA
E913_724,NA,NA,0.90715,NA
E495_610,0.76412,NA,NA,NA
E594_350,NA,NA,0.43789,NA
E143_314,NA,NA,0.39272,NA
E104_14,NA,NA,0.01631,NA
E307_368,NA,0.46048,NA,NA
E68_389,NA,0.48683,NA,NA
E930_661,NA,NA,0.82811,NA
E599_198,NA,0.24718,NA,NA
E298_642,0.80427,NA,NA,NA
E490_530,0.66374,NA,NA,NA
E889_78,0.09661,NA,NA,NA
E253_390,NA,NA,0.48808,NA
E31_124,0.15433,NA,NA,NA
E442_178,0.22208,NA,NA,NA
E328_522,0.6537,NA,NA,NA
E187_54,NA,NA,0.0665,NA
E115_324,NA,NA,0.40527,NA
E386_572,0.71644,NA,NA,NA
E276_702,NA,0.87955,NA,NA
E818_775,0.97114,NA,NA,NA
E106_708,0.88708,NA,NA,NA
E981_631,0.79046,NA,NA,NA
E956_684,NA,NA,0.85696,NA
E59_336,0.42033,NA,NA,NA
E467_345,NA,NA,0.43162,NA
E894_369,0.46173,NA,NA,NA
E874_578,0.72396,NA,NA,NA
E424_236,0.29486,NA,NA,NA
E595_737,NA,NA,0.92346,NA
E55_667,0.83563,NA,NA,NA
E933_486,0.60853,NA,NA,NA
E453_577,NA,0.72271,NA,NA
E282_328,0.41029,NA,NA,NA
E862_164,0.20452,NA,NA,NA
E806_248,NA,NA,0.30991,NA
E211_226,NA,0.28231,NA,NA
E722_419,NA,NA,NA,0.52447
E216_666,0.83438,NA,NA,NA
E635_506,NA,NA,0.63363,NA
E482_114,NA,NA,0.14178,NA
E431_290,NA,NA,NA,0.36261
E660_330,NA,NA,0.4128,NA
E804_366,0.45797,NA,NA,NA
E898_65,NA,NA,NA,0.0803
E577_459,NA,NA,0.57465,NA
E634_136,NA,NA,0.16939,NA
E905_244,NA,NA,0.30489,NA
E807_54,NA,NA,0.0665,NA
E966_443,NA,NA,0.55458,NA
E112_552,0.69134,NA,NA,NA
E457_248,NA,0.30991,NA,NA
E50_111,0.13802,NA,NA,NA
E605_793,NA,NA,0.99373,NA
E245_759,0.95107,NA,NA,NA
E197_751,NA,NA,0.94103,NA
E619_626,0.78419,NA,NA,NA
E518_205,0.25596,NA,NA,NA
E309_352,NA,NA,0.4404,NA
E196_245,0.30615,NA,NA,NA
E512_167,0.20828,NA,NA,NA
E871_481,NA,0.60226,NA,NA
E311_610,NA,0.76412,NA,NA
E559_67,NA,0.08281,NA,NA
E856_73,NA,NA,0.09034,NA
E592_141,NA,NA,NA,0.17566
E134_753,0.94354,NA,NA,NA
E537_457,NA,0.57215,NA,NA
E863_320,NA,NA,0.40025,NA
E998_324,0.40527,NA,NA,NA
E89_461,NA,0.57716,NA,NA
E764_348,0.43538,NA,NA,NA
E557_79,NA,NA,0.09787,NA
E798_251,0.31368,NA,NA,NA
E449_431,0.53952,NA,NA,NA
E285_585,0.73275,NA,NA,NA
E174_4,NA,NA,0.00376,NA
E873_319,NA,0.399,NA,NA
E801_640,NA,NA,0.80176,NA
E172_576,NA,NA,0.72146,NA
E952_113,NA,NA,0.14053,NA
E671_245,0.30615,NA,NA,NA
E190_518,NA,NA,0.64868,NA
E888_798,NA,NA,1.0,NA
E817_10,0.01129,NA,NA,NA
E107_754,0.94479,NA,NA,NA
E997_352,0.4404,NA,NA,NA
E142_446,NA,NA,0.55834,NA
E542_63,0.07779,NA,NA,NA
E184_189,NA,NA,NA,0.23588
E496_509,NA,NA,0.63739,NA
E194_183,NA,NA,0.22836,NA
E870_542,NA,NA,NA,0.6788
E621_797,0.99875,NA,NA,NA
E721_497,NA,NA,NA,0.62233
E256_523,0.65496,NA,NA,NA
E663_636,0.79674,NA,NA,NA
E75_222,NA,0.27729,NA,NA
E869_245,NA,0.30615,NA,NA
E267_256,NA,NA,NA,0.31995
E511_669,0.83814,NA,NA,NA
E578_435,0.54454,NA,NA,NA
E900_689,0.86324,NA,NA,NA
E723_527,0.65997,NA,NA,NA
E498_468,0.58595,NA,NA,NA
E707_144,0.17942,NA,NA,NA
E984_706,0.88457,NA,NA,NA
E257_31,0.03764,NA,NA,NA
E886_744,NA,NA,0.93225,NA
E846_790,NA,NA,0.98996,NA
E302_550,NA,NA,NA,0.68883
E70_764,0.95734,NA,NA,NA
E205_226,0.28231,NA,NA,NA
E614_709,NA,0.88833,NA,NA
E826_292,NA,NA,0.36512,NA
E756_420,0.52572,NA,NA,NA
E161_183,0.22836,NA,NA,NA
E90_446,0.55834,NA,NA,NA
E480_549,0.68758,NA,NA,NA
E536_724,0.90715,NA,NA,NA
E570_55,NA,0.06775,NA,NA
E677_24,NA,0.02886,NA,NA
E274_415,0.51945,NA,NA,NA
E581_428,0.53576,NA,NA,NA
E668_688,NA,NA,NA,0.86198
E799_110,0.13676,NA,NA,NA
E696_580,0.72647,NA,NA,NA
E405_234,0.29235,NA,NA,NA
E426_365,NA,NA,0.45671,NA
E539_43,0.0527,NA,NA,NA
E683_159,NA,NA,0.19824,NA
E502_275,NA,NA,0.34379,NA
E654_114,0.14178,NA,NA,NA
E636_567,0.71016,NA,NA,NA
E11_756,NA,NA,0.9473,NA
E710_546,0.68381,NA,NA,NA
E221_652,NA,0.81681,NA,NA
E593_232,0.28984,NA,NA,NA
E765_223,0.27854,NA,NA,NA
E732_727,NA,0.91092,NA,NA
E39_479,NA,NA,0.59975,NA
E304_755,NA,0.94605,NA,NA
E705_116,NA,NA,NA,0.14429
E151_216,NA,NA,NA,0.26976
E522_127,0.15809,NA,NA,NA
E314_104,0.12923,NA,NA,NA
E681_629,NA,0.78795,NA,NA
E147_90,NA,NA,NA,0.11167
E36_663,NA,0.83061,NA,NA
E612_188,NA,NA,0.23463,NA
E392_567,NA,NA,0.71016,NA
E887_761,NA,0.95358,NA,NA
E781_166,0.20703,NA,NA,NA
E556_41,NA,NA,0.05019,NA
E129_108,NA,NA,0.13425,NA
E422_293,NA,0.36637,NA,NA
E447_133,0.16562,NA,NA,NA
E988_694,NA,NA,0.86951,NA
E250_227,0.28356,NA,NA,NA
E976_425,0.53199,NA,NA,NA
E574_607,NA,NA,0.76035,NA
E603_211,0.26349,NA,NA,NA
E220_540,0.67629,NA,NA,NA
E53_371,NA,NA,0.46424,NA
E448_759,NA,0.95107,NA,NA
E199_241,NA,NA,0.30113,NA
E12_756,0.9473,NA,NA,NA
E615_711,0.89084,NA,NA,NA
E407_585,0.73275,NA,NA,NA
E278_637,0.79799,NA,NA,NA
E57_411,NA,NA,0.51443,NA
E204_706,NA,NA,0.88457,NA
E973_460,0.57591,NA,NA,NA
E535_513,NA,NA,0.64241,NA
E990_729,0.91343,NA,NA,NA
E297_284,0.35508,NA,NA,NA
