,PseudoTime1,PseudoTime2,PseudoTime3
E684_597,NA,NA,0.7478
E661_584,NA,NA,0.73149
E753_550,NA,NA,0.68883
E651_784,0.98243,NA,NA
E588_767,0.9611,NA,NA
E565_114,0.14178,NA,NA
E241_173,NA,NA,0.21581
E993_298,NA,0.37265,NA
E14_758,0.94981,NA,NA
E929_212,NA,NA,0.26474
E298_307,0.38394,NA,NA
E979_47,0.05772,NA,NA
E794_591,NA,NA,0.74028
E497_618,NA,NA,0.77415
E557_410,NA,0.51317,NA
E539_188,0.23463,NA,NA
E409_133,NA,NA,0.16562
E73_119,NA,0.14806,NA
E831_390,NA,NA,0.48808
E340_380,NA,NA,0.47553
E541_151,NA,0.18821,NA
E681_580,0.72647,NA,NA
E789_521,0.65245,NA,NA
E531_728,NA,NA,0.91217
E620_33,NA,NA,0.04015
E492_518,NA,NA,0.64868
E490_697,NA,0.87327,NA
E195_60,NA,NA,0.07403
E336_663,NA,NA,0.83061
E357_361,0.45169,NA,NA
E103_73,NA,0.09034,NA
E533_401,0.50188,NA,NA
E585_22,0.02635,NA,NA
E861_700,0.87704,NA,NA
E300_437,NA,0.54705,NA
E114_770,NA,0.96487,NA
E460_358,NA,NA,0.44793
E205_681,NA,0.8532,NA
E504_729,0.91343,NA,NA
E378_779,0.97616,NA,NA
E235_227,NA,0.28356,NA
E537_574,NA,NA,0.71895
E299_679,0.85069,NA,NA
E453_247,NA,0.30866,NA
E422_68,0.08407,NA,NA
E294_100,NA,NA,0.12422
E682_614,NA,0.76913,NA
E845_308,NA,0.38519,NA
E829_245,0.30615,NA,NA
E408_519,NA,0.64994,NA
E548_498,NA,NA,0.62359
E720_17,NA,NA,0.02008
E547_153,NA,0.19072,NA
E315_369,NA,NA,0.46173
E42_647,NA,0.81054,NA
E591_499,NA,NA,0.62484
E583_660,NA,0.82685,NA
E706_359,0.44918,NA,NA
E448_552,0.69134,NA,NA
E483_525,0.65747,NA,NA
E419_619,NA,NA,0.77541
E954_53,NA,NA,0.06524
E341_473,NA,NA,0.59222
E916_680,NA,0.85194,NA
E237_493,NA,NA,0.61731
E98_759,NA,0.95107,NA
E825_413,NA,0.51694,NA
E821_7,NA,0.00753,NA
E899_651,NA,0.81556,NA
E440_648,NA,NA,0.81179
E912_346,NA,NA,0.43287
E940_490,0.61355,NA,NA
E904_430,NA,0.53827,NA
E193_289,0.36136,NA,NA
E670_618,NA,0.77415,NA
E927_328,0.41029,NA,NA
E856_570,NA,NA,0.71393
E619_55,NA,0.06775,NA
E260_458,NA,0.5734,NA
E59_92,NA,0.11418,NA
E966_30,NA,NA,0.03639
E191_396,NA,0.49561,NA
E438_410,0.51317,NA,NA
E470_261,NA,NA,0.32622
E872_495,NA,NA,0.61982
E130_66,0.08156,NA,NA
E907_60,0.07403,NA,NA
E428_695,NA,0.87077,NA
E51_605,NA,0.75784,NA
E201_89,NA,NA,0.11041
E94_64,0.07905,NA,NA
E167_733,NA,NA,0.91844
E740_138,0.17189,NA,NA
E760_279,0.34881,NA,NA
E480_5,NA,0.00502,NA
E264_508,NA,NA,0.63614
E319_214,NA,NA,0.26725
E425_782,NA,0.97992,NA
E209_484,NA,0.60602,NA
E220_658,NA,0.82434,NA
E25_28,NA,NA,0.03388
E978_34,NA,0.04141,NA
E777_345,NA,NA,0.43162
E118_738,NA,NA,0.92472
E500_368,NA,0.46048,NA
E595_277,NA,0.3463,NA
E648_365,NA,0.45671,NA
E282_454,NA,0.56838,NA
E168_549,NA,NA,0.68758
E346_698,NA,NA,0.87453
E141_497,0.62233,NA,NA
E811_619,NA,0.77541,NA
E854_170,NA,0.21205,NA
E909_486,0.60853,NA,NA
E586_396,NA,0.49561,NA
E80_164,NA,0.20452,NA
E860_4,NA,0.00376,NA
E394_303,NA,0.37892,NA
E478_545,NA,NA,0.68256
E173_714,NA,0.8946,NA
E116_35,NA,NA,0.04266
E164_351,0.43915,NA,NA
E501_573,NA,NA,0.71769
E494_791,NA,NA,0.99122
E248_356,NA,NA,0.44542
E66_205,NA,0.25596,NA
E669_728,NA,NA,0.91217
E179_413,NA,NA,0.51694
