,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E858_494,NA,0.61935,NA,NA
E418_208,NA,NA,NA,0.26005
E370_129,NA,0.1608,NA,NA
E36_380,NA,NA,0.47613,NA
E695_149,NA,0.18593,NA,NA
E752_437,NA,0.54774,NA,NA
E331_726,NA,0.9108,NA,NA
E5_37,0.04523,NA,NA,NA
E705_117,NA,NA,0.14573,NA
E442_137,NA,0.17085,NA,NA
E200_239,NA,0.29899,NA,NA
E244_37,0.04523,NA,NA,NA
E56_496,NA,0.62186,NA,NA
E18_636,NA,0.79774,NA,NA
E873_400,NA,NA,NA,0.50126
E288_555,NA,0.69598,NA,NA
E479_412,NA,NA,0.51633,NA
E963_400,NA,0.50126,NA,NA
E693_139,0.17337,NA,NA,NA
E850_210,NA,0.26256,NA,NA
E967_528,0.66206,NA,NA,NA
E343_775,NA,NA,0.97236,NA
E400_737,NA,0.92462,NA,NA
E78_56,0.0691,NA,NA,NA
E137_100,NA,NA,0.12437,NA
E925_775,NA,0.97236,NA,NA
E458_254,NA,0.31784,NA,NA
E738_107,NA,NA,NA,0.13317
E362_439,NA,NA,0.55025,NA
E603_86,NA,0.10678,NA,NA
E72_627,0.78643,NA,NA,NA
E958_571,0.71608,NA,NA,NA
E24_301,0.37688,NA,NA,NA
E184_172,NA,NA,NA,0.21482
E652_26,NA,0.03141,NA,NA
E450_132,0.16457,NA,NA,NA
E589_427,0.53518,NA,NA,NA
E195_300,NA,0.37563,NA,NA
E632_407,NA,NA,NA,0.51005
E341_72,0.0892,NA,NA,NA
E164_63,NA,0.07789,NA,NA
E723_338,NA,0.42337,NA,NA
E708_604,NA,NA,NA,0.75754
E815_121,NA,0.15075,NA,NA
E48_776,NA,NA,NA,0.97362
E691_379,NA,0.47487,NA,NA
E351_438,NA,0.54899,NA,NA
E262_91,0.11307,NA,NA,NA
E230_152,0.1897,NA,NA,NA
E658_171,NA,NA,NA,0.21357
E961_526,NA,NA,0.65955,NA
E446_380,NA,0.47613,NA,NA
E112_299,NA,0.37437,NA,NA
E300_288,NA,NA,0.36055,NA
E485_136,NA,0.1696,NA,NA
E678_290,NA,0.36307,NA,NA
E165_559,0.70101,NA,NA,NA
E867_696,0.87312,NA,NA,NA
E869_552,NA,NA,NA,0.69221
E703_156,NA,0.19472,NA,NA
E615_651,NA,0.81658,NA,NA
E690_110,NA,NA,NA,0.13693
E238_6,0.00628,NA,NA,NA
E308_78,NA,0.09673,NA,NA
E507_1,NA,0.0,NA,NA
E670_778,NA,0.97613,NA,NA
E926_360,NA,NA,0.45101,NA
E667_17,0.0201,NA,NA,NA
E163_271,0.3392,NA,NA,NA
E612_782,0.98116,NA,NA,NA
E802_656,NA,0.82286,NA,NA
E278_333,NA,0.41709,NA,NA
E517_694,NA,0.8706,NA,NA
E533_151,0.18844,NA,NA,NA
E811_76,0.09422,NA,NA,NA
E935_295,0.36935,NA,NA,NA
E501_568,NA,0.71231,NA,NA
E847_66,NA,0.08166,NA,NA
E565_412,NA,0.51633,NA,NA
E185_35,0.04271,NA,NA,NA
E818_593,NA,0.74372,NA,NA
E312_308,NA,0.38568,NA,NA
E378_296,NA,0.3706,NA,NA
E306_363,0.45477,NA,NA,NA
E466_600,NA,0.75251,NA,NA
E994_299,NA,0.37437,NA,NA
E823_398,0.49874,NA,NA,NA
E295_259,NA,0.32412,NA,NA
E277_4,NA,0.00377,NA,NA
E217_478,0.59925,NA,NA,NA
E720_389,NA,NA,0.48744,NA
E16_142,0.17714,NA,NA,NA
E264_701,NA,0.8794,NA,NA
E879_355,0.44472,NA,NA,NA
E704_679,NA,NA,0.85176,NA
E966_193,0.24121,NA,NA,NA
E123_38,0.04648,NA,NA,NA
E555_217,NA,0.27136,NA,NA
E810_690,NA,0.86558,NA,NA
E353_498,NA,0.62437,NA,NA
E77_391,NA,NA,0.48995,NA
E126_489,0.61307,NA,NA,NA
E794_470,0.5892,NA,NA,NA
E506_215,NA,NA,0.26884,NA
E577_151,0.18844,NA,NA,NA
E531_433,NA,0.54271,NA,NA
E363_336,NA,0.42085,NA,NA
E248_91,NA,0.11307,NA,NA
E290_287,NA,NA,0.3593,NA
E311_387,NA,NA,NA,0.48492
E66_108,NA,0.13442,NA,NA
E757_141,NA,0.17588,NA,NA
E425_647,0.81156,NA,NA,NA
E453_408,NA,NA,NA,0.51131
E524_348,NA,0.43593,NA,NA
E141_113,NA,0.1407,NA,NA
E526_284,NA,0.35553,NA,NA
E828_542,NA,NA,NA,0.67965
E85_731,0.91709,NA,NA,NA
E907_547,0.68593,NA,NA,NA
E70_223,NA,0.27889,NA,NA
E649_565,NA,0.70854,NA,NA
E664_482,NA,NA,NA,0.60427
E379_270,NA,0.33794,NA,NA
E428_698,NA,0.87563,NA,NA
E732_197,NA,NA,0.24623,NA
E208_380,NA,0.47613,NA,NA
E510_203,0.25377,NA,NA,NA
E772_579,0.72613,NA,NA,NA
E366_401,0.50251,NA,NA,NA
E683_174,0.21734,NA,NA,NA
E566_112,NA,0.13945,NA,NA
E922_319,NA,0.3995,NA,NA
E912_665,NA,0.83417,NA,NA
E640_59,NA,NA,NA,0.07286
E990_281,NA,0.35176,NA,NA
E389_760,NA,0.95352,NA,NA
E291_574,NA,0.71985,NA,NA
E597_299,NA,NA,0.37437,NA
E333_245,0.30653,NA,NA,NA
E885_142,0.17714,NA,NA,NA
E814_694,NA,0.8706,NA,NA
E868_109,NA,0.13568,NA,NA
E945_435,0.54523,NA,NA,NA
E369_777,0.97487,NA,NA,NA
E581_394,NA,0.49372,NA,NA
E883_324,NA,0.40578,NA,NA
E293_637,NA,0.79899,NA,NA
E142_137,0.17085,NA,NA,NA
E804_148,NA,0.18467,NA,NA
E960_382,NA,0.47864,NA,NA
E22_557,0.69849,NA,NA,NA
E706_741,NA,NA,0.92965,NA
E579_466,NA,0.58417,NA,NA
E140_492,NA,0.61683,NA,NA
E117_795,0.99749,NA,NA,NA
E746_632,NA,0.79271,NA,NA
E28_406,NA,0.50879,NA,NA
E380_150,NA,0.18719,NA,NA
E491_392,NA,0.49121,NA,NA
E949_78,NA,0.09673,NA,NA
E734_470,NA,0.5892,NA,NA
E332_368,NA,0.46106,NA,NA
E944_469,NA,0.58794,NA,NA
E884_106,NA,0.13191,NA,NA
E297_445,NA,0.55779,NA,NA
E391_599,0.75126,NA,NA,NA
E314_77,NA,0.09548,NA,NA
E943_523,NA,0.65578,NA,NA
E659_475,NA,NA,NA,0.59548
E852_696,0.87312,NA,NA,NA
E874_497,NA,0.62312,NA,NA
E978_1,0.0,NA,NA,NA
E26_131,NA,0.16332,NA,NA
E488_327,NA,0.40955,NA,NA
E282_300,NA,0.37563,NA,NA
E713_171,0.21357,NA,NA,NA
E139_256,NA,0.32035,NA,NA
E134_99,NA,0.12312,NA,NA
E789_168,0.2098,NA,NA,NA
E965_324,0.40578,NA,NA,NA
E729_513,0.64322,NA,NA,NA
E305_341,NA,0.42714,NA,NA
E513_628,NA,0.78769,NA,NA
E426_15,0.01759,NA,NA,NA
E834_366,0.45854,NA,NA,NA
E166_651,NA,0.81658,NA,NA
E170_114,NA,NA,0.14196,NA
E522_680,NA,0.85302,NA,NA
E424_102,NA,0.12688,NA,NA
E915_555,NA,NA,NA,0.69598
E74_273,NA,NA,NA,0.34171
E382_49,0.0603,NA,NA,NA
E551_228,NA,0.28518,NA,NA
E578_432,NA,0.54146,NA,NA
E909_535,NA,0.67085,NA,NA
E745_317,NA,NA,NA,0.39698
E773_97,0.1206,NA,NA,NA
E777_285,0.35678,NA,NA,NA
E414_651,NA,0.81658,NA,NA
E457_642,NA,NA,0.80528,NA
E988_596,0.74749,NA,NA,NA
E914_727,NA,NA,NA,0.91206
E677_618,NA,NA,0.77513,NA
E832_182,NA,NA,NA,0.22739
E59_128,NA,0.15955,NA,NA
E172_358,0.44849,NA,NA,NA
E0_5,NA,NA,0.00503,NA
E878_569,NA,0.71357,NA,NA
E267_543,NA,NA,NA,0.6809
E71_124,NA,0.15452,NA,NA
E906_591,NA,0.74121,NA,NA
E90_123,NA,0.15327,NA,NA
E168_30,NA,0.03643,NA,NA
E349_767,NA,0.96231,NA,NA
E730_5,NA,NA,0.00503,NA
E747_392,0.49121,NA,NA,NA
E8_175,NA,NA,NA,0.21859
E617_78,NA,0.09673,NA,NA
E917_716,NA,0.89824,NA,NA
E725_723,0.90704,NA,NA,NA
E639_600,0.75251,NA,NA,NA
E103_458,NA,NA,NA,0.57412
E189_343,NA,0.42965,NA,NA
E387_492,NA,NA,0.61683,NA
E352_234,NA,0.29271,NA,NA
E233_357,NA,0.44724,NA,NA
E240_608,NA,0.76256,NA,NA
E764_677,NA,0.84925,NA,NA
E257_111,NA,0.13819,NA,NA
E186_594,NA,0.74497,NA,NA
E953_498,NA,0.62437,NA,NA
E574_544,0.68216,NA,NA,NA
E996_468,NA,NA,NA,0.58668
E62_191,NA,0.23869,NA,NA
E427_266,NA,NA,0.33291,NA
E209_296,NA,NA,0.3706,NA
E859_730,NA,0.91583,NA,NA
E181_148,NA,0.18467,NA,NA
E211_685,NA,NA,0.8593,NA
E613_769,NA,0.96482,NA,NA
E323_8,0.00879,NA,NA,NA
E928_148,NA,NA,NA,0.18467
E245_195,NA,0.24372,NA,NA
E449_284,NA,0.35553,NA,NA
E897_46,NA,NA,0.05653,NA
E766_709,NA,0.88945,NA,NA
E451_111,NA,NA,0.13819,NA
E543_466,NA,0.58417,NA,NA
E122_70,0.08668,NA,NA,NA
E774_358,NA,0.44849,NA,NA
E75_599,NA,NA,NA,0.75126
E845_190,0.23744,NA,NA,NA
E336_294,NA,NA,NA,0.36809
E724_778,NA,NA,NA,0.97613
E285_483,NA,0.60553,NA,NA
E616_226,0.28266,NA,NA,NA
E330_689,0.86432,NA,NA,NA
E25_401,NA,0.50251,NA,NA
E890_217,NA,0.27136,NA,NA
E824_410,NA,0.51382,NA,NA
E539_507,NA,0.63568,NA,NA
E806_467,0.58543,NA,NA,NA
E37_701,NA,NA,0.8794,NA
E560_432,0.54146,NA,NA,NA
E882_692,NA,0.86809,NA,NA
E321_373,NA,NA,0.46734,NA
