,PseudoTime1,PseudoTime2,PseudoTime3
E252_240,0.29899,NA,NA
E452_60,NA,NA,0.07286
E914_691,NA,NA,0.86558
E148_705,0.88317,NA,NA
E508_335,NA,0.41834,NA
E48_698,0.87437,NA,NA
E499_472,NA,0.59045,NA
E833_561,0.70226,NA,NA
E699_386,NA,0.48241,NA
E143_559,0.69975,NA,NA
E516_518,NA,NA,0.64824
E903_239,0.29774,NA,NA
E525_476,NA,NA,0.59548
E501_505,0.63191,NA,NA
E431_256,0.3191,NA,NA
E255_324,NA,0.40452,NA
E713_785,0.98367,NA,NA
E218_671,0.84045,NA,NA
E49_428,NA,0.53518,NA
E209_673,0.84296,NA,NA
E236_795,NA,0.99623,NA
E130_656,0.82161,NA,NA
E676_787,0.98618,NA,NA
E160_180,NA,0.22362,NA
E740_108,NA,0.13317,NA
E275_482,NA,0.60302,NA
E387_174,NA,0.21608,NA
E865_268,0.33417,NA,NA
E286_178,NA,0.22111,NA
E348_440,0.55025,NA,NA
E289_622,0.77889,NA,NA
E687_384,0.4799,NA,NA
E208_754,NA,NA,0.94472
E403_156,0.19347,NA,NA
E359_253,NA,0.31533,NA
E638_298,NA,0.37186,NA
E936_234,0.29146,NA,NA
E957_660,0.82663,NA,NA
E246_239,NA,0.29774,NA
E843_304,0.3794,NA,NA
E204_555,NA,0.69472,NA
E337_62,0.07538,NA,NA
E27_178,0.22111,NA,NA
E515_524,0.65578,NA,NA
E565_45,0.05402,NA,NA
E576_419,0.52387,NA,NA
E864_455,NA,0.5691,NA
E822_194,0.24121,NA,NA
E829_243,NA,NA,0.30276
E990_358,NA,0.44724,NA
E918_285,0.35553,NA,NA
E691_132,NA,0.16332,NA
E129_383,NA,0.47864,NA
E90_135,0.16709,NA,NA
E765_7,0.00628,NA,NA
E202_519,NA,0.6495,NA
E392_96,NA,0.11809,NA
E56_483,0.60427,NA,NA
E792_279,0.34799,NA,NA
E96_555,0.69472,NA,NA
E300_419,0.52387,NA,NA
E931_49,NA,NA,0.05905
E296_205,NA,NA,0.25503
E312_536,0.67085,NA,NA
E826_104,0.12814,NA,NA
E831_206,NA,0.25628,NA
E688_393,NA,0.49121,NA
E221_571,NA,0.71482,NA
E730_426,0.53266,NA,NA
E979_629,NA,NA,0.78769
E557_673,NA,0.84296,NA
E868_189,NA,0.23492,NA
E474_793,NA,NA,0.99372
E762_286,NA,0.35678,NA
E707_160,NA,NA,0.19849
E182_432,0.5402,NA,NA
E949_624,0.78141,NA,NA
E985_318,0.39698,NA,NA
E928_118,0.14573,NA,NA
E374_724,NA,NA,0.90704
E955_717,0.89824,NA,NA
E367_700,NA,0.87688,NA
E842_649,NA,0.81281,NA
E41_162,0.20101,NA,NA
E277_748,0.93719,NA,NA
E73_537,0.67211,NA,NA
E89_425,0.53141,NA,NA
E370_83,0.10176,NA,NA
E505_582,0.72864,NA,NA
E871_539,0.67462,NA,NA
E13_163,NA,0.20226,NA
E695_691,0.86558,NA,NA
E75_399,NA,0.49874,NA
E881_585,NA,NA,0.73241
E488_45,0.05402,NA,NA
E737_533,0.66709,NA,NA
E998_459,0.57412,NA,NA
E175_167,NA,NA,0.20729
E465_468,0.58543,NA,NA
E678_650,NA,NA,0.81407
E796_426,0.53266,NA,NA
E58_118,0.14573,NA,NA
E424_391,NA,0.48869,NA
E126_480,NA,0.6005,NA
E433_546,0.68342,NA,NA
E324_72,0.08794,NA,NA
E633_744,0.93216,NA,NA
E21_176,0.21859,NA,NA
E791_705,0.88317,NA,NA
E102_27,NA,NA,0.03141
E993_528,NA,0.6608,NA
E569_698,0.87437,NA,NA
E846_756,NA,0.94724,NA
E646_236,NA,0.29397,NA
E774_480,0.6005,NA,NA
E950_310,0.38693,NA,NA
E618_291,NA,0.36307,NA
E610_605,0.75754,NA,NA
E583_265,0.3304,NA,NA
E919_357,0.44598,NA,NA
E760_178,NA,0.22111,NA
E432_233,NA,0.2902,NA
E379_285,NA,0.35553,NA
E455_252,0.31407,NA,NA
E190_45,NA,NA,0.05402
E703_488,NA,NA,0.61055
E987_672,0.84171,NA,NA
E896_610,0.76382,NA,NA
